54,76,26,20,200,w
54,76,26,20,226,w
54,60,116,20,282,w
54,46,80,122,88,a
82,52,52,80,28,w
92,54,44,64,36,w
300,96,38,38,104,a
52,152,38,28,52,a
106,60,88,40,28,a
64,280,134,74,30,w
56,244,144,90,34,w
38,68,42,138,48,a
40,52,52,34,94,w
42,54,48,32,120,w
40,60,44,34,136,w
38,56,46,36,170,w
36,54,50,38,206,w
34,50,52,40,242,w
32,48,54,42,274,w
30,44,58,44,300,w
30,36,300,44,250,a
40,40,188,38,110,w
52,40,110,74,60,w
74,42,64,176,38,w
98,36,48,300,42,w
136,36,42,300,46,w
166,34,38,268,48,w
234,36,32,188,48,a
284,44,38,164,44,w
300,48,42,136,42,w
300,58,48,106,38,w
300,64,46,74,34,w
100,90,38,46,142,a
44,206,34,32,90,w
68,58,46,28,48,w
134,52,86,36,28,w
58,242,156,70,24,w
34,90,48,132,32,w
30,46,56,50,54,w
28,40,60,46,90,w
26,32,78,48,140,a
32,46,56,42,174,d
36,134,44,44,118,d
170,84,44,56,50,d
100,54,50,86,32,d
60,44,76,180,38,d
46,42,116,40,164,w
36,42,168,38,106,w
36,62,44,44,60,w
52,112,36,182,46,w
88,178,222,100,44,w
138,30,230,70,50,w
36,30,94,48,62,d
30,38,66,44,98,w
32,42,62,42,132,w
34,42,152,40,168,w
34,34,100,174,162,a
44,32,58,124,64,a
82,44,36,60,44,a
300,74,32,36,150,a
42,130,40,34,104,a
40,42,64,40,68,a
184,34,100,54,52,w
72,226,154,80,38,a
36,142,48,134,36,a
24,40,62,56,56,a
22,28,80,52,100,w
26,34,74,48,146,w
30,42,60,46,164,d
26,40,62,50,168,w
24,28,90,52,250,a
34,40,74,42,292,w
40,48,138,34,166,w
48,46,92,300,100,a
66,46,58,108,34,a
114,60,42,58,42,a
300,96,38,38,126,a
40,150,44,34,284,w
40,56,48,34,242,w
40,46,60,34,238,a
32,34,88,44,208,w
28,40,64,46,154,w
28,40,64,46,114,w
28,40,64,46,74,w
34,70,46,136,44,w
46,166,142,92,30,d
86,152,98,46,26,d
216,52,52,28,34,d
48,122,30,24,62,d
164,64,26,30,118,d
74,38,32,54,48,d
44,30,52,100,72,d
32,32,92,138,132,w
24,30,138,50,264,d
24,42,60,50,128,w
32,54,50,42,238,w
34,46,56,40,188,w
34,42,62,40,144,w
26,28,106,50,106,w
26,30,84,48,118,d
28,38,64,46,158,w
28,38,64,46,182,w
26,48,56,48,206,w
26,46,56,50,114,w
26,48,56,48,208,w
30,52,52,44,196,w
34,62,46,40,170,w
34,46,56,40,124,w
34,46,58,40,86,w
186,32,108,48,56,a
112,60,196,64,40,a
50,164,52,104,36,a
30,68,48,224,42,a
22,32,66,50,66,a
24,32,160,50,114,w
26,28,100,62,172,w
42,32,58,122,64,w
84,46,44,70,36,w
176,78,44,52,78,w
26,122,54,48,300,w
26,40,60,46,300,w
36,72,42,40,112,w
40,60,42,32,300,w
40,44,68,36,128,w
30,38,68,42,252,d
30,42,58,42,258,w
32,44,56,42,218,w
32,46,54,40,174,w
34,48,54,40,136,w
34,48,54,40,94,w
48,40,66,40,58,a
126,42,164,50,38,a
62,300,214,84,34,a
40,94,40,192,42,a
32,48,54,42,68,a
34,40,70,40,112,w
42,52,52,32,150,w
42,58,44,32,168,w
42,58,44,32,208,w
42,58,44,32,248,w
42,134,42,32,288,w
134,90,36,38,106,d
94,54,36,52,54,d
54,34,46,88,50,d
32,28,76,210,108,d
26,30,124,48,62,d
26,40,196,288,40,d
34,68,46,126,32,d
66,112,300,76,36,d
106,28,134,56,50,w
30,36,74,44,72,w
30,46,56,44,110,w
26,40,62,48,152,w
54,76,26,20,198,w
54,76,26,20,212,w
54,76,26,20,236,w
54,64,36,20,272,w
60,54,90,122,52,w
86,58,58,84,22,w
150,78,46,54,126,w
32,118,46,42,84,w
300,42,62,38,46,w
108,76,100,48,30,w
44,300,148,80,24,w
22,60,56,138,24,w
16,22,76,58,48,w
18,20,110,58,104,w
26,32,76,48,130,d
28,36,68,46,162,w
30,38,64,44,206,w
32,42,62,42,246,w
32,42,60,42,288,w
34,46,58,40,300,w
36,48,58,38,300,w
40,42,254,38,142,a
54,44,108,70,52,w
74,44,74,136,36,a
110,44,54,300,38,w
140,42,50,300,40,w
208,52,44,238,38,w
254,58,50,210,36,w
300,64,56,176,32,w
300,70,62,144,28,w
300,76,62,108,24,w
240,80,54,74,24,w
38,160,48,52,122,w
26,300,58,48,80,w
294,28,90,54,52,w
88,166,142,82,46,w
54,256,30,130,50,w
42,66,40,32,74,w
42,60,44,32,112,w
44,54,48,30,156,w
46,184,36,28,162,w
52,130,30,30,196,w
170,62,26,34,88,d
88,36,30,62,50,d
48,30,54,148,54,d
42,36,98,288,176,w
38,42,162,38,116,d
40,58,44,36,76,d
50,102,34,218,50,d
74,158,40,124,42,w
120,44,236,70,40,d
190,34,96,46,50,d
32,46,56,42,86,d
26,46,56,48,136,w
24,30,78,50,130,w
30,34,146,44,128,w
46,42,104,48,72,w
66,48,68,118,34,a
112,62,46,66,34,a
294,94,42,44,134,a
36,142,44,36,90,w
300,44,62,36,54,a
116,56,112,50,38,a
58,300,164,88,36,a
36,80,46,150,42,a
30,42,62,48,70,a
32,42,64,44,114,w
34,44,62,42,156,w
36,48,56,38,198,w
34,52,52,40,206,w
32,46,56,44,242,w
30,40,166,44,300,w
38,40,112,38,134,w
56,44,72,142,48,w
92,56,50,74,30,a
206,84,42,48,74,a
34,134,48,40,284,a
34,44,58,40,262,w
32,42,62,42,220,w
34,52,52,40,164,w
36,44,60,38,170,a
30,36,76,44,132,w
30,52,52,44,82,w
38,64,44,136,54,w
48,144,48,100,36,w
84,268,104,56,32,w
198,44,58,34,40,w
46,122,34,28,68,w
218,70,28,34,114,w
82,38,30,50,54,w
42,28,48,98,70,w
30,30,88,138,192,w
28,36,136,46,272,w
28,42,60,46,272,w
32,48,54,42,230,w
36,54,48,38,188,w
40,56,46,34,138,a
38,42,72,38,90,w
26,28,94,50,70,w
144,28,170,62,50,a
66,176,118,98,44,a
40,98,38,216,50,a
32,46,54,40,78,a
32,38,156,42,122,a
42,38,110,40,168,a
64,52,74,150,30,w
98,62,50,74,28,w
176,90,40,44,68,w
42,128,36,32,140,w
46,180,34,26,300,w
50,80,28,22,300,w
50,54,48,24,86,w
38,46,60,34,166,w
38,50,52,36,236,w
36,48,54,38,200,w
34,44,58,40,162,w
32,44,58,40,126,w
30,40,62,42,88,w
266,30,98,48,58,a
104,62,300,66,46,a
56,300,40,110,42,a
36,78,44,250,50,a
30,40,62,44,84,a
34,38,76,42,136,w
42,50,54,32,172,d
44,60,42,30,188,w
44,66,40,30,208,w
40,164,40,38,110,w
26,126,54,52,70,w
108,84,58,66,28,d
112,84,54,74,28,d
112,70,42,86,38,d
138,72,24,38,64,a
72,104,16,18,104,a
62,146,16,14,230,a
62,160,14,12,244,w
60,148,16,14,252,w
56,122,20,18,264,w
142,78,22,24,130,w
96,48,30,44,64,w
54,32,40,80,48,d
32,26,70,206,114,d
28,32,124,46,64,d
32,56,48,202,36,d
52,106,294,78,28,d
98,144,128,44,32,d
138,50,52,32,48,d
40,60,44,34,88,w
36,56,48,38,132,w

